Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Actual,Churn_Probability,Risk_Level,Recommended_Action
24,20.45,527.35,4690,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.023845481856246086,Low Risk,Maintain relationship
11,19.25,180.3,5638,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1,0.09172722551577069,Low Risk,Maintain relationship
3,50.5,147.75,5258,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.659858571566824,High Risk,Immediate retention offer
2,74.7,165.4,2803,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8097190770324444,High Risk,Immediate retention offer
29,58.0,1734.5,2810,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0,0.15415218001496014,Low Risk,Maintain relationship
48,20.65,1057.0,4124,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.02295054073740247,Low Risk,Maintain relationship
63,19.25,1237.65,4538,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.06834777708241349,Low Risk,Maintain relationship
3,64.5,177.4,5613,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0.3663726528291606,Low Risk,Maintain relationship
4,61.45,229.55,2131,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0.26783649584650193,Low Risk,Maintain relationship
2,54.15,101.65,3527,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7420506857529581,High Risk,Immediate retention offer
44,106.05,4510.8,4588,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.4801231645468122,Medium Risk,Engagement campaign
72,91.35,6697.2,5378,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.030205978582004356,Low Risk,Maintain relationship
72,110.75,7751.7,4848,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0,0.11027035985733219,Low Risk,Maintain relationship
24,104.25,2433.9,2104,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.8252087907892965,High Risk,Immediate retention offer
24,76.1,1712.7,2018,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.6764467140606975,High Risk,Immediate retention offer
51,110.05,5686.4,5604,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,0,0.40356852588247205,Medium Risk,Engagement campaign
71,71.0,5012.1,5247,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,0,0.12952761471476373,Low Risk,Maintain relationship
22,25.25,566.5,3403,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.06039396656982196,Low Risk,Maintain relationship
48,60.35,2896.4,2681,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,1,0.13922445423371393,Low Risk,Maintain relationship
7,74.4,527.9,4969,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.8506294799082224,High Risk,Immediate retention offer
2,19.25,48.35,4725,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.11338595594875761,Low Risk,Maintain relationship
19,20.0,377.55,5188,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0,0.2618869910147834,Low Risk,Maintain relationship
7,44.4,265.8,3410,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.580573301425748,Medium Risk,Engagement campaign
55,73.1,4144.9,5832,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.650813429129677,High Risk,Immediate retention offer
2,44.9,111.05,4370,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7421544393908792,High Risk,Immediate retention offer
10,70.0,740.0,3156,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7670077535905375,High Risk,Immediate retention offer
22,69.5,1498.2,5922,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,1,0.2982775122509903,Low Risk,Maintain relationship
68,114.9,7843.55,5782,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.13204985739456437,Low Risk,Maintain relationship
8,60.9,551.95,2136,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.3691723865701343,Low Risk,Maintain relationship
70,59.5,4144.8,4031,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.013911487072120391,Low Risk,Maintain relationship
52,102.7,5138.1,4044,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0,0.5408515494579416,Medium Risk,Engagement campaign
7,89.75,608.8,3807,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1,0.8442273477986728,High Risk,Immediate retention offer
12,49.05,593.05,4244,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.4390850339879212,Medium Risk,Engagement campaign
41,81.3,3190.65,2299,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5904699718345724,Medium Risk,Engagement campaign
29,26.1,692.55,2828,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.039108604343580454,Low Risk,Maintain relationship
57,20.75,1123.15,4937,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0011934486583780345,Low Risk,Maintain relationship
31,80.45,2429.1,4684,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7166852178465705,High Risk,Immediate retention offer
60,89.45,5294.6,4340,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.4860625233776689,Medium Risk,Engagement campaign
68,107.7,7320.9,5015,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,0.3942949271260649,Low Risk,Maintain relationship
58,70.1,4048.95,4474,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.028635441770357806,Low Risk,Maintain relationship
2,80.95,171.15,3533,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.8741778448061703,High Risk,Immediate retention offer
29,84.9,2516.2,4388,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.7702984057042624,High Risk,Immediate retention offer
33,93.35,3092.0,3348,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0,0.731232407764461,High Risk,Immediate retention offer
70,79.15,5536.5,4408,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0,0.042427797760939134,Low Risk,Maintain relationship
49,99.8,4872.45,6088,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.6615635718639897,High Risk,Immediate retention offer
5,85.3,420.45,2689,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0.8168303640980591,High Risk,Immediate retention offer
18,19.8,342.3,4808,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.05780532644874979,Low Risk,Maintain relationship
10,60.95,629.55,4323,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0.4189752534200934,Medium Risk,Engagement campaign
65,108.8,7082.45,5225,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0,0.5326348607720159,Medium Risk,Engagement campaign
7,75.4,533.05,3533,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8602573468555664,High Risk,Immediate retention offer
30,100.45,3096.9,3936,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0,0.6908864778620043,High Risk,Immediate retention offer
